Date,Value
2011,12217.56
2012,12359.92
2012,12422.06
2012,12720.48
2012,12660.46
2012,12862.23
2012,12801.23
2012,12949.87
2012,12982.95
2012,12977.57
2012,12922.02
2012,13232.62
2012,13080.73
2012,13212.04
2012,13060.14
2012,12849.59
2012,13029.26
2012,13228.31
2012,13038.27
2012,12820.6
2012,12369.38
2012,12454.83
2012,12118.57
2012,12554.2
2012,12767.17
2012,12640.78
2012,12880.09
2012,12772.47
2012,12777.09
2012,12822.57
2012,13075.66
2012,13096.17
2012,13207.95
2012,13275.2
2012,13157.97
2012,13090.84
2012,13306.64
2012,13593.37
2012,13579.47
2012,13437.13
2012,13610.15
2012,13328.85
2012,13343.51
2012,13107.21
2012,13093.16
2012,12815.39
2012,12588.31
2012,13009.68
2012,13025.58
2012,13155.13
2012,13135.01
2012,13190.84
2012,12938.11
2013,13435.21
2013,13488.43
2013,13649.7
2013,13895.98
2013,14009.79
2013,13992.97
2013,13981.76
2013,14000.57
2013,14089.66
2013,14397.07
2013,14514.11
2013,14512.03
2013,14578.54
2013,14565.25
2013,14865.06
2013,14547.51
2013,14712.55
2013,14973.96
2013,15118.49
2013,15354.4
2013,15303.1
2013,15115.57
2013,15248.12
2013,15070.18
2013,14799.4
2013,14909.6
2013,15135.84
2013,15464.3
2013,15543.74
2013,15558.83
2013,15658.36
2013,15425.51
2013,15081.47
2013,15010.51
2013,14810.31
2013,14922.5
2013,15376.06
2013,15451.09
2013,15258.24
2013,15072.58
2013,15237.11
2013,15399.65
2013,15570.28
2013,15615.55
2013,15761.78
2013,15961.7
2013,16064.77
2013,16086.41
2013,16020.2
2013,15755.36
2013,16221.14
2013,16478.41
2014,16469.99
2014,16437.05
2014,16458.56
2014,15879.11
2014,15698.85
2014,15794.08
2014,16154.39
2014,16103.3
2014,16321.71
2014,16452.72
2014,16065.67
2014,16302.77
2014,16323.06
2014,16412.71
2014,16026.75
2014,16408.54
2014,16361.46
2014,16512.89
2014,16583.34
2014,16491.31
2014,16606.27
2014,16717.17
2014,16924.28
2014,16775.74
2014,16947.08
2014,16851.84
2014,17068.26
2014,16943.81
2014,17100.18
2014,16960.57
2014,16493.37
2014,16553.93
2014,16662.91
2014,17001.22
2014,17098.45
2014,17137.36
2014,16987.51
2014,17279.74
2014,17113.15
2014,17009.69
2014,16544.1
2014,16380.41
2014,16805.41
2014,17390.52
2014,17573.93
2014,17634.74
2014,17810.06
2014,17828.24
2014,17958.79
2014,17280.83
2014,17804.8
2014,18053.71
2015,17832.99
2015,17737.37
2015,17511.57
2015,17672.6
2015,17164.95
2015,17824.29
2015,18019.35
2015,18140.44
2015,18132.7
2015,17856.78
2015,17749.31
2015,18127.65
2015,17712.66
2015,17763.24
2015,18057.65
2015,17826.3
2015,18080.14
2015,18024.06
2015,18191.11
2015,18272.56
2015,18232.02
2015,18010.68
2015,17849.46
2015,17898.84
2015,18015.95
2015,17946.68
2015,17730.11
2015,17760.41
2015,18086.45
2015,17568.53
2015,17689.86
2015,17373.38
2015,17477.4
2015,16459.75
2015,16643.01
2015,16102.38
2015,16433.09
2015,16384.79
2015,16314.67
2015,16472.37
2015,17084.49
2015,17215.97
2015,17646.7
2015,17663.54
2015,17910.33
2015,17245.24
2015,17823.81
2015,17798.49
2015,17847.63
2015,17265.21
2015,17128.55
2015,17552.17
2015,17425.03
2016,16346.45
2016,15988.08
2016,16093.51
2016,16466.3
2016,16204.83
2016,15973.84
2016,16391.99
2016,16639.97
2016,17006.77
2016,17213.31
2016,17602.3
2016,17515.73
2016,17792.75
2016,17576.96
2016,17897.46
2016,18003.75
2016,17773.64
2016,17740.63
2016,17535.32
2016,17500.94
2016,17873.22
2016,17807.06
2016,17865.34
2016,17675.16
2016,17400.75
2016,17949.37
2016,18146.74
2016,18516.55
2016,18570.85
2016,18432.24
2016,18543.53
2016,18576.47
2016,18552.57
2016,18395.4
2016,18491.96
2016,18085.45
2016,18123.8
2016,18261.45
2016,18308.15
2016,18240.49
2016,18138.38
2016,18145.71
2016,18161.19
2016,17888.28
2016,18847.66
2016,18867.93
2016,19152.14
2016,19170.42
2016,19756.85
2016,19843.41
2016,19933.81
2016,19762.6
2017,19963.8
2017,19885.73
2017,19827.25
2017,20093.78
2017,20071.46
2017,20269.37
2017,20624.05
2017,20821.76
2017,21005.71
2017,20902.98
2017,20914.62
2017,20596.72
2017,20663.22
2017,20656.1
2017,20453.25
2017,20547.76
2017,20940.51
2017,21006.94
2017,20896.61
2017,20804.84
2017,21080.28
2017,21206.29
2017,21271.97
2017,21384.28
2017,21394.76
2017,21349.63
2017,21414.34
2017,21637.74
2017,21580.07
2017,21830.31
2017,22092.81
2017,21858.32
2017,21674.51
2017,21813.67
2017,21865.37
